,ref_point_id,total_area,distance_to_centroid,city,log_distance,log_area
5,5,866493.1799743024,6703.249077702505,Koblenz,8.810347624805647,13.672209517332792
6,6,1890688.1789439388,6286.894128063166,Koblenz,8.746222448423099,14.452451436605092
7,7,1702723.5490379515,5234.503296829565,Koblenz,8.563027237586237,14.347739614722418
8,8,890493.9184415191,4845.31405906723,Koblenz,8.485767343496965,13.699531552313484
9,9,3871091.773462524,3161.1581769157297,Koblenz,8.05869375111415,15.169047137225675
10,10,1091090.607890889,5728.587750824652,Koblenz,8.653224313506424,13.902688311679178
11,11,991214.5123314245,5838.299294935582,Koblenz,8.672194816789858,13.806686250363642
12,12,1369065.231836462,6807.592756444034,Koblenz,8.825793850080357,14.129638752395048
13,13,1051268.8313485673,5261.254259708721,Koblenz,8.568124729722603,13.865508403401188
14,14,1536846.4757480286,5302.223419692138,Koblenz,8.575881524718634,14.245243131876675
15,15,671236.2554326019,5171.2644480160825,Koblenz,8.550872511683458,13.416876448517513
16,16,779824.6707667436,3137.86256988246,Koblenz,8.051297136885383,13.566824392330446
17,17,7066497.800608125,2324.7061773051396,Koblenz,7.751348934682791,15.770875554548255
18,18,1544034.879452122,3228.1250419477897,Koblenz,8.07965676530248,14.249909599630433
19,19,1641121.529985108,3160.9894861288267,Koblenz,8.058640386088234,14.310890425821873
20,20,1450302.8746220043,5032.110318903707,Koblenz,8.523594721610491,14.187282971634223
21,21,864120.9319371372,5373.685328331854,Koblenz,8.589269233001037,13.669468005511488
22,22,1215633.0114103588,2741.765444917727,Koblenz,7.916357314857871,14.01077549613051
23,23,901928.3665021998,2579.289237283665,Koblenz,7.855269150536545,13.71229037959644
24,24,679380.3740948248,3185.523247224486,Koblenz,8.06637183935584,13.428936447177492
25,25,834687.6079952067,7686.729038517239,Koblenz,8.947250619413074,13.634812811670407
26,26,1236832.7107094913,3683.291337280638,Koblenz,8.211562016569523,14.028064404322519
27,27,403273.5085740639,5579.932787563137,Koblenz,8.62693201006323,12.907370292054019
28,28,988726.120839041,2094.7894776257385,Koblenz,7.647208339300173,13.804172646914251
29,29,1204758.7122418135,3891.293075762726,Koblenz,8.266496791598234,14.001789866052953
30,30,1921495.1778770457,4265.913045054591,Koblenz,8.35841151557334,14.46861417942211
31,31,662307.7070456934,6899.04563113331,Koblenz,8.839138366690536,13.403485541194875
32,32,957379.149103778,3482.6605004038643,Koblenz,8.155551792288685,13.771954777035932
33,33,1505117.0801654165,5009.648411504081,Koblenz,8.519121014271871,14.224381247269152
34,34,650926.23689914,5442.564942208875,Koblenz,8.602005725459906,13.386151607396348
35,35,765404.1946955109,6629.268170391098,Koblenz,8.799249695547614,13.54815933235526
36,36,1011354.9426969461,3070.1417615116065,Koblenz,8.029479015903291,13.82680151719622
37,37,1190649.5310997204,1542.4174302631911,Koblenz,7.341106224533605,13.990009540633274
38,38,615223.8283229616,7035.884430829332,Koblenz,8.858778680314552,13.329741429068088
39,39,1802032.1974337064,5098.905002023367,Koblenz,8.53678109017428,14.404425584601066
40,40,526232.9118353943,5200.101157067264,Koblenz,8.556433357662472,13.173499191879818
41,41,596786.3720014705,4986.306712754611,Koblenz,8.514450776983887,13.299314492492783
42,42,1246185.7019184292,6588.976506068739,Koblenz,8.793153305278192,14.035598005682216
43,43,1011443.0704654519,3485.4023926727655,Koblenz,8.156338780710717,13.826888651717796
44,44,1678819.7726138183,3553.7518183038683,Koblenz,8.175759174622868,14.333601588197935
45,45,1196354.4853203935,5346.32139924712,Koblenz,8.5841640144666,13.994789561985517
46,46,1739355.4541215666,1607.4775278036295,Koblenz,7.382421476420672,14.3690251738993
47,47,1044102.955028677,5890.295156736783,Koblenz,8.681061386890395,13.858668658490341
48,48,1611949.0078122558,3123.630191386265,Koblenz,8.04675112731559,14.292954568677573
49,49,2931376.096116816,1137.0668111456323,Koblenz,7.036207252926233,14.890982528116497
50,50,988713.1181533854,5478.651800437798,Koblenz,8.60861432785581,13.804159495879924
51,51,2470664.971438447,3590.260087099368,Koblenz,8.18597992651811,14.719997891577021
52,52,946715.6608492748,2584.2163677778058,Koblenz,7.857177595057167,13.760754074548313
53,53,960672.8075265032,4004.249837303412,Koblenz,8.295111535417428,13.77538915914297
54,54,732611.7603148593,4043.856914000907,Koblenz,8.30495419721986,13.504371182043842
0,0,2865321.0078281425,2034.7803554025586,Kaiserslautern,7.618143158588344,14.8681909464716
1,1,654177.7993545868,5093.639936235777,Kaiserslautern,8.535747969145572,13.391134457947446
2,2,414305.03311028145,3057.9538815246956,Kaiserslautern,8.025501305121097,12.934357776459676
3,3,3128065.670552845,1784.6419779569435,Kaiserslautern,7.48697310152323,14.955925374849224
4,4,4244403.552195332,2102.878634109504,Kaiserslautern,7.65106246320023,15.261111861894644
5,5,1733555.0400462484,6083.034506755621,Kaiserslautern,8.713258946958836,14.365684794423041
6,6,796038.3782988125,6864.947973617017,Kaiserslautern,8.834183739676197,13.587402677607496
7,7,1601385.143472174,4541.375410348939,Kaiserslautern,8.420985198975503,14.286379527365307
8,8,1500467.6830505137,4608.267212122883,Kaiserslautern,8.435607189436391,14.221287406176785
9,9,2090272.120452053,2387.697872030951,Kaiserslautern,7.778084947258237,14.552804816638787
10,10,694327.5283843151,5052.756822684903,Kaiserslautern,8.527689278799373,13.45069907107579
11,11,412138.2510295911,6113.895199611573,Kaiserslautern,8.718319361252442,12.929114132795181
12,12,652818.5647466204,4475.584494832377,Kaiserslautern,8.406392235550136,13.389054520871383
13,13,943867.1252885513,4371.498420153842,Kaiserslautern,8.382861117224069,13.75774067811084
14,14,4082460.9659658773,1869.4764402054032,Kaiserslautern,7.53341369214755,15.222210542474466
15,15,2468449.4870470385,1830.8865159150873,Kaiserslautern,7.512555563461026,14.719100773456509
16,16,1312862.7659396292,4527.178759310744,Kaiserslautern,8.417854234023427,14.08772062835524
17,17,1042964.6266200759,5158.116482832607,Kaiserslautern,8.548326769131744,13.857577818374297
18,18,1238400.1533179379,4353.760349755794,Kaiserslautern,8.378795198882276,14.029330905620837
19,19,1448871.2996867867,3743.699633311068,Kaiserslautern,8.227829608233645,14.186295397266147
20,20,3527667.385923292,1410.046147247339,Kaiserslautern,7.251377711380859,15.076147413297921
21,21,4064877.475944404,1209.7697890531053,Kaiserslautern,7.098185363508727,15.217894159290703
22,22,3410622.554631957,2050.901849383692,Kaiserslautern,7.62603490192178,15.04240539993706
23,23,1555871.5337679503,7177.739350626152,Kaiserslautern,8.878739758792207,14.257546418466267
24,24,1608179.7442013896,2905.8151064072235,Kaiserslautern,7.974469217332247,14.290613503693763
25,25,1980550.3307912038,6318.150982173685,Kaiserslautern,8.75118187822333,14.498885308895249
26,26,1859215.1271753572,3329.7696901939316,Kaiserslautern,8.110658418478756,14.435664981996128
27,27,1773122.2215415274,3100.462257704382,Kaiserslautern,8.039306494745153,14.388252517560044
28,28,1112997.31420981,4496.340917449274,Kaiserslautern,8.41101921553362,13.922567217145884
29,29,3308046.770292724,3247.240566038388,Kaiserslautern,8.085560858067495,15.011868473566498
30,30,1288405.759054732,4875.995171479145,Kaiserslautern,8.492079500337987,14.0689161663568
31,31,643689.5454186574,5297.277378471069,Kaiserslautern,8.574948265374776,13.37497181652099
32,32,1210738.2172138263,7984.44959406368,Kaiserslautern,8.985251128287569,14.00674082841042
33,33,1237827.1241593882,4405.037924162069,Kaiserslautern,8.390504147677618,14.028868081247653
34,34,437127.3654104406,5247.325839457984,Kaiserslautern,8.565473861903039,12.987979885641721
35,35,1214282.6516602684,2538.45194835511,Kaiserslautern,7.83930970505923,14.00966405023992
36,36,3465900.8707436426,3306.8208591860243,Kaiserslautern,8.103742541325852,15.058483148370799
37,37,3367109.913825503,5710.505844804847,Kaiserslautern,8.650062888009067,15.029565342049212
38,38,1284885.1931269309,9406.708824888372,Kaiserslautern,9.149178418467317,14.066179928449964
39,39,560766.80491592,5843.185841411997,Kaiserslautern,8.673031447869624,13.237060420575258
40,40,1463443.1821313463,7575.027953045699,Kaiserslautern,8.93261232054181,14.196302561081545
41,41,1087067.1156428948,5593.267779799459,Kaiserslautern,8.629318971343906,13.898993908118975
42,42,1329086.5676358524,5095.443659512488,Kaiserslautern,8.53610201929711,14.100002472997549
43,43,1352286.4650698565,2659.704179093879,Kaiserslautern,7.885970184724395,14.117307395589249
44,44,576510.6646724287,8595.947276257359,Kaiserslautern,9.059046124223041,13.264749117518289
45,45,619345.3602894322,5294.463851310047,Kaiserslautern,8.574416997254424,13.336418328696407
46,46,878287.7721130387,5935.966238886376,Kaiserslautern,8.6887850973119,13.685729577587
47,47,1011393.4660082613,5130.624872325278,Kaiserslautern,8.542982738217702,13.826839607263333
48,48,3572213.9695911775,471.7114535736448,Kaiserslautern,6.156367471474427,15.088696121085706
49,49,799581.4753977857,8083.857605340319,Kaiserslautern,8.997624463986922,13.591843714003579
50,50,245732.75504390057,2868.974779384967,Kaiserslautern,7.961710025209009,12.41199986278585
51,51,753058.1704612805,4639.250532368989,Kaiserslautern,8.442308108977686,13.531897755406884
52,52,1164420.1062973249,5487.303772981705,Kaiserslautern,8.610192297834121,13.967733758221978
53,53,1469153.5580993113,5470.701705984384,Kaiserslautern,8.607162169818201,14.20019698209541
54,54,863346.8001940004,6525.170931539635,Kaiserslautern,8.783422428252315,13.668571743566263
55,55,653743.7019171562,8887.733932618366,Kaiserslautern,9.092427395297397,13.390470660536137
0,0,895490.2102447147,3481.307588664237,Iserlohn,8.155163246063504,13.705126568256441
1,1,2054001.0054281538,4773.481237497893,Iserlohn,8.470831136875821,14.53530015896816
2,2,1632514.2703457808,4639.713760672615,Iserlohn,8.442407953807212,14.305631881500815
3,3,432798.00084241154,8913.97498031025,Iserlohn,9.095375546716635,12.978026387378074
4,4,1137156.4843906732,4877.856342123128,Iserlohn,8.49246112818294,13.944041392454091
5,5,2249773.0331184072,1984.9926586568154,Iserlohn,7.593370494704787,14.626339894922864
6,6,548814.3387675567,2117.028311611373,Iserlohn,7.657768644503813,13.215515482544399
7,7,4483055.122891365,3028.747994913621,Iserlohn,8.015904610112727,15.315815319044887
8,8,419422.6462082139,6699.619028335779,Iserlohn,8.809805942319963,12.94663439267367
9,9,1215010.0387696112,3910.7584799151123,Iserlohn,8.271486618799846,14.010262897084473
10,10,2859725.392867667,5299.575872804559,Iserlohn,8.575382072338982,14.866236161706322
11,11,1087584.8128067567,3712.1818257440664,Iserlohn,8.219375075934918,13.899470027691832
12,12,1534527.1614162454,5308.311729793979,Iserlohn,8.577029122023434,14.243732853384621
13,13,5736699.388666419,2965.319420611823,Iserlohn,7.994740036021169,15.562394583512598
14,14,832556.9315405868,8831.301288508343,Iserlohn,9.086057654031922,13.632256884733444
15,15,1228536.124132217,3950.0519258046143,Iserlohn,8.281484003582083,14.02133387558408
16,16,2058778.395846592,4802.583358078693,Iserlohn,8.476909251718249,14.53762335313981
17,17,1788934.8396941097,2425.6054287777856,Iserlohn,7.793836433563039,14.3971309390741
18,18,772487.4863779419,3141.406224494382,Iserlohn,8.052425820846576,13.557371088759329
19,19,933692.0026279751,4147.529529706273,Iserlohn,8.330268141920211,13.74690190118737
20,20,6028925.526661556,2978.289297665731,Iserlohn,7.999104353477244,15.612079364876019
21,21,423274.0604726991,6943.276553420086,Iserlohn,8.845529067937544,12.95577514533228
22,22,712856.4149588314,3800.2118546255524,Iserlohn,8.242812095377687,13.477035297572032
23,23,1446251.0738824762,2046.6754506813584,Iserlohn,7.623972024327724,14.184485300018686
24,24,2846764.941656109,1740.2064426549412,Iserlohn,7.461759030374778,14.861693799330759
25,25,599678.6678428883,3149.2138445650826,Iserlohn,8.054908127517175,13.304149237143047
26,26,569343.260148607,5457.111713002063,Iserlohn,8.604674938481562,13.25223880036875
27,27,6022937.195585165,2068.623775399106,Iserlohn,7.634638822351069,15.611085604540838
28,28,500351.42563845334,7894.720534922798,Iserlohn,8.973949528333373,13.123065981796952
29,29,1626927.318315647,2673.42730528424,Iserlohn,7.891116563177231,14.302203712994151
30,30,9927687.274753654,2165.814675505832,Iserlohn,7.680551863192115,16.11083810605073
31,31,568110.2832459053,6115.526768678813,Iserlohn,8.718586188103483,13.250070839500749
32,32,1256445.1741833633,4261.145704685309,Iserlohn,8.357293347866067,14.043797001256035
33,33,1313115.685039211,4818.221369898103,Iserlohn,8.480160128548972,14.087913256821228
34,34,213958.47205645463,6637.5817123416755,Iserlohn,8.800502976185028,12.273537219361764
35,35,221923.66719352116,7190.418675110108,Iserlohn,8.880504679215901,12.31008876025676
36,36,502714.31931839,6101.288173564956,Iserlohn,8.716255203861147,13.127777334093741
37,37,1323046.7537608123,1849.0632163857485,Iserlohn,7.522434420302812,14.095447781672082
38,38,1302690.5648993612,4757.623773351135,Iserlohn,8.467503615300854,14.079942348932292
39,39,729746.0677941008,4536.1020976524605,Iserlohn,8.419823353455087,13.500451900273069
40,40,1913145.8838532895,7114.9191511903755,Iserlohn,8.869949147309761,14.464259504716733
41,41,2592857.329118692,5490.7010274312615,Iserlohn,8.610811218051369,14.768271041456227
42,42,2828899.717536806,5614.986821701049,Iserlohn,8.633194520188676,14.855398401630243
43,43,1132450.1590790506,4956.091202067354,Iserlohn,8.5083726449339,13.939894125727651
44,44,279691.31786496984,6137.826770988694,Iserlohn,8.722226012394438,12.541441837825076
45,45,3112712.8810295635,3997.409343972773,Iserlohn,8.293401766270286,14.95100521292774
46,46,1534738.6084101957,4770.812231432266,Iserlohn,8.470271848512803,14.243870636822187
47,47,632646.3432727646,2734.594132840271,Iserlohn,7.913738306345096,13.357666845584527
48,48,442975.02184933657,5244.54041780173,Iserlohn,8.564942894074552,13.001268663350354
49,49,775622.2210972157,8386.708785529023,Iserlohn,9.03440344425556,13.561420852142927
50,50,1953861.9847303191,765.1236104322272,Iserlohn,6.640037403037877,14.485318476915433
51,51,2594759.382072537,4502.516996286147,Iserlohn,8.412391851898322,14.76900434661155
52,52,3348327.614457826,3022.2145081500275,Iserlohn,8.013745122494253,15.023971559584847
53,53,708573.4905079778,5671.86870713871,Iserlohn,8.643273920401514,13.47100905963266
54,54,874638.3372464674,5381.656430311154,Iserlohn,8.59075149244339,13.681565751034652
55,55,867441.7513259815,3880.234283142801,Iserlohn,8.263650813047683,13.67330364310324
56,56,400401.2075763338,5168.931651398159,Iserlohn,8.550421302318554,12.900222342343564
57,57,1129776.8943301109,5979.1306489433055,Iserlohn,8.696030459945614,13.937530732549028
0,0,793140.2745364043,4030.9486307456223,Rostock,8.301757019484892,13.583755375940084
1,1,1566532.3829336967,5551.941605074606,Rostock,8.621902984313353,14.264375061317562
2,2,2606990.9273739588,5550.721071889498,Rostock,8.621683121164208,14.773707212807535
3,3,477879.3747250312,4590.163238298904,Rostock,8.431670866321754,13.077113625495198
4,4,825947.3516435721,8073.780552359948,Rostock,8.996377121499293,13.624286311541404
5,5,1125782.2897730058,9966.60186670429,Rostock,9.206994969021066,13.933988720650989
6,6,873731.6010176477,8443.648958125377,Rostock,9.041169835167674,13.680528514817913
7,7,1315172.0855260075,7344.7172475025955,Rostock,8.901736591951755,14.089478078549995
8,8,923097.6199391937,3714.647855396971,Rostock,8.22003916272549,13.73549027164017
9,9,22448.0429353714,3539.8142607729615,Rostock,8.171829536043086,10.01895871499951
10,10,1167923.3879194173,4736.33254930829,Rostock,8.463018391435774,13.97073784768428
11,11,1445873.2191239,5045.70817845201,Rostock,8.526293295275782,14.184224000902573
12,12,3523920.4307154575,7876.394091313149,Rostock,8.971625475494656,15.075084686531152
13,13,5387407.369638647,4592.150056647671,Rostock,8.432103615306884,15.499574819675777
14,14,1672467.4357464048,4140.560561589541,Rostock,8.328586459003555,14.329810600389234
15,15,660494.1879687087,3012.2282969839666,Rostock,8.010435381858837,13.40074360346403
16,16,967001.9305924579,7465.882798869196,Rostock,8.91809896136969,13.78195577090961
17,17,1146139.5365025918,5639.0461414201345,Rostock,8.637470206327373,13.95190992844559
18,18,2086948.8472309697,7706.662911566462,Rostock,8.949840546864598,14.55121367556776
19,19,1452512.9766027606,7887.284602355001,Rostock,8.973007197741872,14.1888057016461
20,20,507129.58515055873,7371.15902605458,Rostock,8.905330235512874,13.136521841928182
21,21,667721.4608791724,4803.435502302419,Rostock,8.477086670530007,13.411626390828868
22,22,869659.0651052503,2030.7326737531278,Rostock,7.616151929949881,13.675856534636683
23,23,1889995.5612755194,10419.710353193277,Rostock,9.251454517722667,14.452085038501597
24,24,1448693.949303682,5794.7336949970795,Rostock,8.664704800446495,14.186172983882436
25,25,1234805.8049398935,8368.188953523522,Rostock,9.032192766537761,14.026424272716595
26,26,1315184.5500532908,9611.09006215879,Rostock,9.17067292551695,14.089487555992799
27,27,1176588.8103872393,7982.799421934591,Rostock,8.985044433679962,13.978129971242538
28,28,818852.4812774787,5188.358003279137,Rostock,8.55417254908466,13.615659226071235
29,29,2879073.1159562357,7942.594003145786,Rostock,8.979995201534228,14.872978965574797
30,30,1183525.9596722054,4987.73684849816,Rostock,8.514737548491263,13.984008642357384
31,31,1182573.3200400379,1025.7305562158722,Rostock,6.933160375467151,13.983203401688229
32,32,511371.4233252723,7879.710708348558,Rostock,8.97204647003951,13.144851460976533
33,33,1316307.5898987304,5265.841623830259,Rostock,8.56899626437236,14.09034109448267
34,34,672638.2806537672,7124.422160750635,Rostock,8.871283901602524,13.418962991110856
35,35,1130811.0295513337,10569.290707643691,Rostock,9.265707972321648,13.938445658513585
36,36,1841096.542618471,5913.257218058789,Rostock,8.684952095307453,14.425871899154485
37,37,1350005.27774955,6154.844799110456,Rostock,8.72499482288398,14.115619059851081
0,0,1852235.281631662,1872.2764503533767,Esslingen am Neckar,7.534910322605262,14.431903728036865
1,1,1278034.4653265837,2635.5867281599058,Esslingen am Neckar,7.876861103422154,14.060833881730149
2,2,929480.3313354224,1951.8874946158603,Esslingen am Neckar,7.576552129357033,13.742380925441452
3,3,1264867.5639956284,2502.7488481719306,Esslingen am Neckar,7.825144946074507,14.050477982169541
4,4,5625002.756499345,698.1617445889908,Esslingen am Neckar,6.548450801690295,15.542731996098967
5,5,876640.0223862417,4178.641202648252,Esslingen am Neckar,8.337741401534945,13.683851722308656
6,6,967760.447388866,2855.983332897632,Esslingen am Neckar,7.95717148762229,13.782739863926821
7,7,2472997.716445646,2150.0102677110913,Esslingen am Neckar,7.673227896789882,14.720941623108725
8,8,1559810.8100527832,4245.403511136763,Esslingen am Neckar,8.353592149854983,14.260075096264048
9,9,1697793.6728277667,3840.600420671015,Esslingen am Neckar,8.253383992908637,14.344840126590267
10,10,1182831.2430594126,2499.354979163455,Esslingen am Neckar,7.823787969231797,13.983421481102145
11,11,1906538.8378037764,1560.7070600936722,Esslingen am Neckar,7.352894241209496,14.460800029330473
12,12,1573243.5894893003,1651.386049684703,Esslingen am Neckar,7.409370244378738,14.268650026687919
13,13,1679938.79401059,2253.0532844545683,Esslingen am Neckar,7.720041590598457,14.334267918579222
14,14,1106345.8982616365,3990.5321416118168,Esslingen am Neckar,8.291679869816095,13.91657315924125
15,15,2292114.0984098376,2820.901877409055,Esslingen am Neckar,7.944811927486406,14.644985136733851
16,16,3475980.9184248988,2180.3631889528933,Esslingen am Neckar,7.68724674234393,15.061387275831322
17,17,1555659.6177914618,2211.9753712284323,Esslingen am Neckar,7.701641228415879,14.257410205157452
18,18,1556227.3967905473,2112.6073008568465,Esslingen am Neckar,7.655678151246409,14.257775114939026
19,19,2048818.4608400962,2397.4939099054095,Esslingen am Neckar,7.782179266568928,14.532773824389185
20,20,1265492.1195394928,2910.225477113204,Esslingen am Neckar,7.975985840707899,14.050971631796203
21,21,1119526.8940771632,3183.5888160624836,Esslingen am Neckar,8.065764397941004,13.928416738025971
22,22,6293790.909365449,1029.3685785562184,Esslingen am Neckar,6.936700862715695,15.655074135426368
23,23,1203787.6837781821,3088.1232540465885,Esslingen am Neckar,8.03531882422332,14.000983546923834
24,24,6326559.68314633,2197.907917128116,Esslingen am Neckar,7.695261240149739,15.66026715240025
25,25,2687913.648825382,3115.257071215989,Esslingen am Neckar,8.044066954691516,14.80427585541623
26,26,1140175.569243568,2821.405988126458,Esslingen am Neckar,7.944990617033577,13.94669281662104
27,27,1612476.0077332675,4080.9106467413503,Esslingen am Neckar,8.314075440224023,14.293281448616266
28,28,3639787.0831090366,4231.081931730946,Esslingen am Neckar,8.350213015158182,15.10743574425074
29,29,875438.1379096378,2260.5451528856315,Esslingen am Neckar,7.723361281268913,13.682479769056386
30,30,4637397.503142632,789.8813513057123,Esslingen am Neckar,6.67188274596107,15.349663883905361
31,31,1356701.725964514,3640.1704658994954,Esslingen am Neckar,8.199785790825306,14.120567110651049
32,32,3544435.128138624,3904.618975606944,Esslingen am Neckar,8.269915484045054,15.08088936199056
33,33,2018974.9204954898,4532.500172021376,Esslingen am Neckar,8.419028980581874,14.518100475472153
34,34,1364237.5319873006,2852.0492057107995,Esslingen am Neckar,7.9557930344396315,14.126106245909996
35,35,702537.1380427252,6340.54489786985,Esslingen am Neckar,8.754719989774376,13.46245354433395
36,36,1748219.2961880956,3455.2907793859486,Esslingen am Neckar,8.147661894566564,14.374108282813918
37,37,3433183.0760108465,2206.174251191073,Esslingen am Neckar,7.699015186354433,15.048998399305386
38,38,3206660.255876815,2303.99203665577,Esslingen am Neckar,7.742398565497209,14.980740534764967
39,39,2888699.8814743506,2961.003709710206,Esslingen am Neckar,7.9932835809580185,14.876317090865692
40,40,6150835.45125279,971.3721496861032,Esslingen am Neckar,6.878709659216624,15.632098476288666
41,41,706090.640710817,4471.017894447604,Esslingen am Neckar,8.40537137856272,13.467498894510511
42,42,1630651.153149778,2231.7561637183367,Esslingen am Neckar,7.710544071887555,14.304489973471856
43,43,4321824.89660258,1022.3081547099524,Esslingen am Neckar,6.92981824655787,15.279188300791073
44,44,1126011.0744875288,4137.439488259508,Esslingen am Neckar,8.327832394384293,13.93419192287988
45,45,1840419.1918092046,2384.975614334722,Esslingen am Neckar,7.7769441786725695,14.425503925273198
46,46,1802184.775592706,1634.403782723888,Esslingen am Neckar,7.399033357942662,14.404510251068281
47,47,4851120.894967618,2549.754087494058,Esslingen am Neckar,7.843752197225355,15.394720348575776
48,48,1396539.475586251,3028.578680171578,Esslingen am Neckar,8.0158487059982,14.149507931483962
49,49,2548109.233752206,2729.3454583946004,Esslingen am Neckar,7.911817100602446,14.750862165144689
0,0,1113132.1376987835,3586.2622243242263,Hanau,8.18486577595459,13.922688345312103
1,1,2136134.299859609,4005.5837818226382,Hanau,8.295444612131623,14.574508351551815
2,2,1779554.614865015,2421.4907238718865,Hanau,7.792138631099579,14.391873674590961
3,3,1604853.7976782082,2165.7581973570177,Hanau,7.680525785759978,14.288543218607867
4,4,710015.6174790069,4319.773487534324,Hanau,8.370958246422346,13.473042245224885
5,5,950794.7767309885,4505.337513201611,Hanau,8.41301808692569,13.76505352090133
6,6,1099044.6309211254,3823.0577423561563,Hanau,8.248805837520658,13.909951843044455
7,7,714799.0670529208,3250.4157159855185,Hanau,8.08653817975459,13.47975675708038
8,8,1314531.2074488641,1881.6850518077683,Hanau,7.539922958536353,14.088990663797507
9,9,2348163.333910928,3245.35780173,Hanau,8.084980885534307,14.669144020505165
10,10,489546.75340043637,4102.423641892388,Hanau,8.319333210211477,13.1012352489564
11,11,1841696.7670578272,3938.8136939570613,Hanau,8.278634864050112,14.426197860670214
12,12,2826507.5691153044,2387.1140809554986,Hanau,7.777840417804884,14.854552433004848
13,13,678845.2409929882,2986.0226786827743,Hanau,8.001697573074573,13.428148458608316
14,14,901685.6342711651,832.1011478537899,Hanau,6.72395400537159,13.712021217533609
15,15,657421.9317589296,3177.9562710824584,Hanau,8.063993587116046,13.396081301017094
16,16,957963.3064657177,7648.3982230022175,Hanau,8.942251522282893,13.772564753991597
17,17,935465.7495496521,5168.598151543999,Hanau,8.550356780162751,13.748799812106917
18,18,955032.9598940304,7507.361585396797,Hanau,8.923639362843941,13.76950113184535
19,19,721162.2435231665,4086.336323027597,Hanau,8.315404083059114,13.488619416643541
20,20,3110123.367385868,4720.871247986633,Hanau,8.459748647983467,14.950172951338397
21,21,694202.8226998568,4913.218428924551,Hanau,8.499684490558447,13.450519448520623
22,22,4885059.989309593,6485.59338455296,Hanau,8.777338593652155,15.401692123692644
23,23,3893226.9038350363,2873.258329914169,Hanau,7.963201971370801,15.17474890997886
24,24,4099159.7676890492,487.66435603332593,Hanau,6.189627374199968,15.226292575962562
25,25,1174902.3012928546,5336.243448569775,Hanau,8.58227721034966,13.976695554267556
26,26,1662533.8866379284,4883.445149572058,Hanau,8.493606223038247,14.323853434244525
27,27,2645038.7377254674,3930.257237317178,Hanau,8.276460157509321,14.78819626881019
28,28,2636462.6039672974,6839.810114796079,Hanau,8.830515249236527,14.784948653883662
29,29,1411994.1867698794,7831.870179899083,Hanau,8.96595660847275,14.16051358000835
30,30,1319841.4587541886,5350.244169677467,Hanau,8.584897478040666,14.093022180344727
31,31,4161656.6739544654,2153.7770946521505,Hanau,7.674978367984553,15.241423791892732
32,32,805238.0619726446,7659.213542451731,Hanau,8.943664586765433,13.598893241840017
33,33,1636904.7127287616,3810.5814287124645,Hanau,8.245537062438919,14.30831764618552
34,34,2622240.8664598716,2570.3120135043578,Hanau,7.851782576552973,14.77953980272497
35,35,1933108.3252245197,4034.074608027772,Hanau,8.302532213144264,14.474639796570894
36,36,1169973.3567286127,3197.245435835142,Hanau,8.070044916784111,13.972491534487826
37,37,1375062.3008737955,1771.9623362986365,Hanau,7.479842876028662,14.13400959778275
38,38,1458916.499408092,4637.115395790788,Hanau,8.441847769954315,14.193204594481326
39,39,864632.4504345132,6180.400386745834,Hanau,8.729138335852443,13.670059782820525
40,40,4884541.8693667995,1464.6972993714999,Hanau,7.289403878512567,15.401586055922273
41,41,1834970.2860801578,4066.7954141774576,Hanau,8.31061060077606,14.422538846467853
42,42,1204060.6136579448,4896.698743416121,Hanau,8.496316531210036,14.00121024715343
43,43,3820323.5435289764,3143.641070111286,Hanau,8.053136983581346,15.155845674255042
44,44,2495459.890371415,3266.8110075650256,Hanau,8.091569561003675,14.72998359498019
0,0,2118866.525176793,3043.92647882388,Wilhelmshaven,8.020903565872507,14.5663918457322
1,1,6776211.533922764,3840.1091928819606,Wilhelmshaven,8.253256080823832,15.72892873293814
2,2,618192.1358619897,4000.6159885871475,Wilhelmshaven,8.294203625392472,13.334554587573665
3,3,431148.26047884894,7353.082052733906,Wilhelmshaven,8.902874831216499,12.974207301764537
4,4,2328122.7428727243,3692.9684990888427,Wilhelmshaven,8.214185884918768,14.660572811045258
5,5,2921102.853379995,2028.3392630153683,Wilhelmshaven,7.614972640175063,14.88747179245143
6,6,385428.75986594055,2043.8320977196265,Wilhelmshaven,7.622581803976809,12.862111655597884
7,7,721727.6860321006,3128.2695913360976,Wilhelmshaven,8.048235284439881,13.489403180569392
8,8,1062697.6635369477,5593.793988583481,Wilhelmshaven,8.629413045873092,13.876321198748176
9,9,2004533.4567316996,3394.755378541349,Wilhelmshaven,8.12998698394803,14.510921901736932
10,10,1135367.8420519056,5415.805824180907,Wilhelmshaven,8.597076961693293,13.942467246305421
11,11,485537.5859421855,3904.56091007032,Wilhelmshaven,8.269900612947838,13.093011980693673
12,12,916198.750038058,5170.999217630568,Wilhelmshaven,8.550821221096765,13.727988596144455
13,13,555990.1979822314,3200.7854242595236,Wilhelmshaven,8.071151503752203,13.228505943548956
14,14,687575.7385502527,7302.163352399563,Wilhelmshaven,8.895925932877375,13.44092726761913
15,15,628081.4238597298,3889.05952456139,Wilhelmshaven,8.265922639917088,13.35042509287334
16,16,3057122.769672539,2346.438923320108,Wilhelmshaven,7.7606541060528045,14.932984760247319
17,17,1014922.4796747292,5580.685511949458,Wilhelmshaven,8.627066899433562,13.830322792836629
18,18,1082523.6208720664,2769.00391145965,Wilhelmshaven,7.926242935759221,13.89480555928775
